SCS,ISC,NRUSC,tRU,requiredSNR,IRU,NRU,ITBS,Qm,TBS,numTrBlks,NRep,SNR,BLER,TTI,pathloss,datarate,bandwidth
15000,18,12,1,-22.553,3,4,12,2,1000,100,2,11,0,8,130,125,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,2,10,0,8,131,125,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,2,9,0,8,132,125,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,2,8,0,8,133,125,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,2,7,0,8,134,125,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,2,6,0,8,135,125,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,2,5,0,8,136,125,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,2,4,0,8,137,125,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,4,3,0,16,138,62.5,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,4,2,0,16,139,62.5,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,4,1,0,16,140,62.5,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,4,0,0,16,141,62.5,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,4,-1,0,16,142,62.5,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,8,-2,0,32,143,31.25,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,16,-3,0,64,144,15.625,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,16,-4,0,64,145,15.625,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,16,-5,0,64,146,15.625,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,32,-6,0,128,147,7.8125,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,64,-7,0,256,148,3.90625,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,64,-8,0,256,149,3.90625,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,64,-9,0,256,150,3.90625,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,64,-10,0,256,151,3.90625,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,128,-11,0,512,152,1.953125,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,128,-12,0,512,153,1.953125,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,128,-13,0,512,154,1.953125,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,128,-14,0,512,155,1.953125,180
15000,18,12,1,-22.553,3,4,12,2,1000,100,128,-16,0,512,157,1.953125,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,1,13,0,4,128,258,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,2,12,0,8,129,129,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,2,11,0,8,130,129,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,2,10,0,8,131,129,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,2,9,0,8,132,129,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,2,8,0,8,133,129,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,2,7,0,8,134,129,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,2,6,0,8,135,129,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,2,5,0,8,136,129,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,2,4,0,8,137,129,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,2,3,0,8,138,129,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,4,2,0,16,139,64.5,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,4,1,0,16,140,64.5,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,4,0,0,16,141,64.5,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,4,-1,0,16,142,64.5,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,16,-2,0,64,143,16.125,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,16,-3,0,64,144,16.125,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,16,-4,0,64,145,16.125,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,16,-5,0,64,146,16.125,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,64,-6,0,256,147,4.03125,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,64,-7,0,256,148,4.03125,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,64,-8,0,256,149,4.03125,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,64,-9,0,256,150,4.03125,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,128,-10,0,512,151,2.015625,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,128,-11,0,512,152,2.015625,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,128,-12,0,512,153,2.015625,180
15000,18,12,1,-22.553,3,4,13,2,1032,100,128,-13,0,512,154,2.015625,180
15000,18,12,1,-22.553,4,5,0,2,120,100,1,0,0,5,141,24,180
15000,18,12,1,-22.553,4,5,0,2,120,100,1,-1,0,5,142,24,180
15000,18,12,1,-22.553,4,5,0,2,120,100,1,-2,0,5,143,24,180
15000,18,12,1,-22.553,4,5,0,2,120,100,2,-3,0,10,144,12,180
15000,18,12,1,-22.553,4,5,0,2,120,100,2,-4,0,10,145,12,180
15000,18,12,1,-22.553,4,5,0,2,120,100,4,-5,0,20,146,6,180
15000,18,12,1,-22.553,4,5,0,2,120,100,2,-6,0,10,147,12,180
15000,18,12,1,-22.553,4,5,0,2,120,100,4,-7,0,20,148,6,180
15000,18,12,1,-22.553,4,5,0,2,120,100,8,-8,0,40,149,3,180
15000,18,12,1,-22.553,4,5,0,2,120,100,16,-9,0,80,150,1.5,180
15000,18,12,1,-22.553,4,5,0,2,120,100,4,-10,0,20,151,6,180
15000,18,12,1,-22.553,4,5,0,2,120,100,16,-11,0,80,152,1.5,180
15000,18,12,1,-22.553,4,5,0,2,120,100,16,-12,0,80,153,1.5,180
15000,18,12,1,-22.553,4,5,0,2,120,100,32,-13,0,160,154,0.75,180
15000,18,12,1,-22.553,4,5,0,2,120,100,32,-14,0,160,155,0.75,180
15000,18,12,1,-22.553,4,5,0,2,120,100,128,-15,0,640,156,0.1875,180
15000,18,12,1,-22.553,4,5,0,2,120,100,128,-16,0,640,157,0.1875,180
15000,18,12,1,-22.553,4,5,0,2,120,100,128,-17,0,640,158,0.1875,180
15000,18,12,1,-22.553,4,5,0,2,120,100,64,-18,0,320,159,0.375,180
15000,18,12,1,-22.553,4,5,0,2,120,100,128,-19,0,640,160,0.1875,180
15000,18,12,1,-22.553,4,5,0,2,120,100,64,-20,0,320,161,0.375,180
15000,18,12,1,-22.553,4,5,0,2,120,100,128,-21,0,640,162,0.1875,180
15000,18,12,1,-22.553,4,5,0,2,120,100,128,-23,0,640,164,0.1875,180
15000,18,12,1,-22.553,4,5,0,2,120,100,128,-24,0,640,165,0.1875,180
15000,18,12,1,-22.553,4,5,1,2,176,100,1,2,0,5,139,35.2,180
15000,18,12,1,-22.553,4,5,1,2,176,100,1,1,0,5,140,35.2,180
15000,18,12,1,-22.553,4,5,1,2,176,100,1,0,0,5,141,35.2,180
15000,18,12,1,-22.553,4,5,1,2,176,100,1,-1,0,5,142,35.2,180
15000,18,12,1,-22.553,4,5,1,2,176,100,2,-2,0,10,143,17.6,180
15000,18,12,1,-22.553,4,5,1,2,176,100,2,-3,0,10,144,17.6,180
15000,18,12,1,-22.553,4,5,1,2,176,100,2,-4,0,10,145,17.6,180
15000,18,12,1,-22.553,4,5,1,2,176,100,4,-5,0,20,146,8.8,180
15000,18,12,1,-22.553,4,5,1,2,176,100,4,-6,0,20,147,8.8,180
15000,18,12,1,-22.553,4,5,1,2,176,100,4,-7,0,20,148,8.8,180
15000,18,12,1,-22.553,4,5,1,2,176,100,16,-8,0,80,149,2.2,180
15000,18,12,1,-22.553,4,5,1,2,176,100,16,-9,0,80,150,2.2,180
15000,18,12,1,-22.553,4,5,1,2,176,100,16,-10,0,80,151,2.2,180
15000,18,12,1,-22.553,4,5,1,2,176,100,32,-11,0,160,152,1.1,180
15000,18,12,1,-22.553,4,5,1,2,176,100,32,-12,0,160,153,1.1,180
15000,18,12,1,-22.553,4,5,1,2,176,100,64,-13,0,320,154,0.55,180
15000,18,12,1,-22.553,4,5,1,2,176,100,64,-14,0,320,155,0.55,180
15000,18,12,1,-22.553,4,5,1,2,176,100,32,-15,0,160,156,1.1,180
15000,18,12,1,-22.553,4,5,1,2,176,100,128,-16,0,640,157,0.275,180
15000,18,12,1,-22.553,4,5,1,2,176,100,64,-17,0,320,158,0.55,180
15000,18,12,1,-22.553,4,5,1,2,176,100,64,-18,0,320,159,0.55,180
15000,18,12,1,-22.553,4,5,1,2,176,100,128,-19,0,640,160,0.275,180
15000,18,12,1,-22.553,4,5,1,2,176,100,128,-20,0,640,161,0.275,180
15000,18,12,1,-22.553,4,5,1,2,176,100,128,-21,0,640,162,0.275,180
15000,18,12,1,-22.553,4,5,1,2,176,100,128,-22,0,640,163,0.275,180
15000,18,12,1,-22.553,4,5,1,2,176,100,128,-23,0,640,164,0.275,180
15000,18,12,1,-22.553,4,5,1,2,176,100,128,-24,0,640,165,0.275,180
15000,18,12,1,-22.553,4,5,2,2,208,100,1,2,0,5,139,41.6,180
15000,18,12,1,-22.553,4,5,2,2,208,100,1,1,0,5,140,41.6,180
15000,18,12,1,-22.553,4,5,2,2,208,100,1,0,0,5,141,41.6,180
15000,18,12,1,-22.553,4,5,2,2,208,100,1,-1,0,5,142,41.6,180
15000,18,12,1,-22.553,4,5,2,2,208,100,1,-2,0,5,143,41.6,180
15000,18,12,1,-22.553,4,5,2,2,208,100,2,-3,0,10,144,20.8,180
15000,18,12,1,-22.553,4,5,2,2,208,100,2,-4,0,10,145,20.8,180
15000,18,12,1,-22.553,4,5,2,2,208,100,2,-5,0,10,146,20.8,180
15000,18,12,1,-22.553,4,5,2,2,208,100,4,-6,0,20,147,10.4,180
15000,18,12,1,-22.553,4,5,2,2,208,100,4,-7,0,20,148,10.4,180
15000,18,12,1,-22.553,4,5,2,2,208,100,4,-8,0,20,149,10.4,180
15000,18,12,1,-22.553,4,5,2,2,208,100,16,-9,0,80,150,2.6,180
15000,18,12,1,-22.553,4,5,2,2,208,100,16,-10,0,80,151,2.6,180
15000,18,12,1,-22.553,4,5,2,2,208,100,64,-11,0,320,152,0.65,180
15000,18,12,1,-22.553,4,5,2,2,208,100,32,-12,0,160,153,1.3,180
15000,18,12,1,-22.553,4,5,2,2,208,100,64,-13,0,320,154,0.65,180
15000,18,12,1,-22.553,4,5,2,2,208,100,64,-14,0,320,155,0.65,180
15000,18,12,1,-22.553,4,5,2,2,208,100,128,-15,0,640,156,0.325,180
15000,18,12,1,-22.553,4,5,2,2,208,100,32,-16,0,160,157,1.3,180
15000,18,12,1,-22.553,4,5,2,2,208,100,128,-17,0,640,158,0.325,180
15000,18,12,1,-22.553,4,5,2,2,208,100,128,-18,0,640,159,0.325,180
15000,18,12,1,-22.553,4,5,2,2,208,100,128,-20,0,640,161,0.325,180
15000,18,12,1,-22.553,4,5,3,2,256,100,1,2,0,5,139,51.2,180
15000,18,12,1,-22.553,4,5,3,2,256,100,1,1,0,5,140,51.2,180
15000,18,12,1,-22.553,4,5,3,2,256,100,2,0,0,10,141,25.6,180
15000,18,12,1,-22.553,4,5,3,2,256,100,2,-1,0,10,142,25.6,180
15000,18,12,1,-22.553,4,5,3,2,256,100,2,-2,0,10,143,25.6,180
15000,18,12,1,-22.553,4,5,3,2,256,100,2,-3,0,10,144,25.6,180
15000,18,12,1,-22.553,4,5,3,2,256,100,4,-4,0,20,145,12.8,180
15000,18,12,1,-22.553,4,5,3,2,256,100,4,-5,0,20,146,12.8,180
15000,18,12,1,-22.553,4,5,3,2,256,100,4,-6,0,20,147,12.8,180
15000,18,12,1,-22.553,4,5,3,2,256,100,4,-7,0,20,148,12.8,180
15000,18,12,1,-22.553,4,5,3,2,256,100,16,-8,0,80,149,3.2,180
15000,18,12,1,-22.553,4,5,3,2,256,100,32,-9,0,160,150,1.6,180
15000,18,12,1,-22.553,4,5,3,2,256,100,32,-10,0,160,151,1.6,180
15000,18,12,1,-22.553,4,5,3,2,256,100,32,-11,0,160,152,1.6,180
15000,18,12,1,-22.553,4,5,3,2,256,100,32,-12,0,160,153,1.6,180
15000,18,12,1,-22.553,4,5,3,2,256,100,64,-13,0,320,154,0.8,180
15000,18,12,1,-22.553,4,5,3,2,256,100,32,-14,0,160,155,1.6,180
15000,18,12,1,-22.553,4,5,3,2,256,100,128,-15,0,640,156,0.4,180
15000,18,12,1,-22.553,4,5,3,2,256,100,64,-16,0,320,157,0.8,180
15000,18,12,1,-22.553,4,5,3,2,256,100,128,-17,0,640,158,0.4,180
15000,18,12,1,-22.553,4,5,3,2,256,100,128,-18,0,640,159,0.4,180
15000,18,12,1,-22.553,4,5,3,2,256,100,128,-19,0,640,160,0.4,180
15000,18,12,1,-22.553,4,5,3,2,256,100,128,-20,0,640,161,0.4,180
15000,18,12,1,-22.553,4,5,3,2,256,100,128,-21,0,640,162,0.4,180
15000,18,12,1,-22.553,4,5,3,2,256,100,128,-22,0,640,163,0.4,180
15000,18,12,1,-22.553,4,5,3,2,256,100,128,-23,0,640,164,0.4,180
15000,18,12,1,-22.553,4,5,3,2,256,100,128,-24,0,640,165,0.4,180
15000,18,12,1,-22.553,4,5,4,2,328,100,1,4,0,5,137,65.6,180
15000,18,12,1,-22.553,4,5,4,2,328,100,1,3,0,5,138,65.6,180
15000,18,12,1,-22.553,4,5,4,2,328,100,1,2,0,5,139,65.6,180
15000,18,12,1,-22.553,4,5,4,2,328,100,1,1,0,5,140,65.6,180
15000,18,12,1,-22.553,4,5,4,2,328,100,2,0,0,10,141,32.8,180
15000,18,12,1,-22.553,4,5,4,2,328,100,2,-1,0,10,142,32.8,180
15000,18,12,1,-22.553,4,5,4,2,328,100,2,-2,0,10,143,32.8,180
15000,18,12,1,-22.553,4,5,4,2,328,100,4,-3,0,20,144,16.4,180
15000,18,12,1,-22.553,4,5,4,2,328,100,4,-4,0,20,145,16.4,180
15000,18,12,1,-22.553,4,5,4,2,328,100,4,-5,0,20,146,16.4,180
15000,18,12,1,-22.553,4,5,4,2,328,100,4,-6,0,20,147,16.4,180
15000,18,12,1,-22.553,4,5,4,2,328,100,16,-7,0,80,148,4.1,180
15000,18,12,1,-22.553,4,5,4,2,328,100,16,-8,0,80,149,4.1,180
15000,18,12,1,-22.553,4,5,4,2,328,100,8,-9,0,40,150,8.2,180
15000,18,12,1,-22.553,4,5,4,2,328,100,32,-10,0,160,151,2.05,180
15000,18,12,1,-22.553,4,5,4,2,328,100,16,-11,0,80,152,4.1,180
15000,18,12,1,-22.553,4,5,4,2,328,100,64,-12,0,320,153,1.025,180
15000,18,12,1,-22.553,4,5,4,2,328,100,32,-13,0,160,154,2.05,180
15000,18,12,1,-22.553,4,5,4,2,328,100,64,-14,0,320,155,1.025,180
15000,18,12,1,-22.553,4,5,4,2,328,100,64,-15,0,320,156,1.025,180
15000,18,12,1,-22.553,4,5,4,2,328,100,128,-16,0,640,157,0.5125,180
15000,18,12,1,-22.553,4,5,4,2,328,100,128,-17,0,640,158,0.5125,180
15000,18,12,1,-22.553,4,5,4,2,328,100,128,-18,0,640,159,0.5125,180
15000,18,12,1,-22.553,4,5,4,2,328,100,128,-19,0,640,160,0.5125,180
15000,18,12,1,-22.553,4,5,4,2,328,100,128,-20,0,640,161,0.5125,180
15000,18,12,1,-22.553,4,5,4,2,328,100,128,-21,0,640,162,0.5125,180
15000,18,12,1,-22.553,4,5,4,2,328,100,128,-22,0,640,163,0.5125,180
15000,18,12,1,-22.553,4,5,4,2,328,100,128,-23,0,640,164,0.5125,180
15000,18,12,1,-22.553,4,5,4,2,328,100,128,-24,0,640,165,0.5125,180
15000,18,12,1,-22.553,4,5,5,2,424,100,1,4,0,5,137,84.8,180
15000,18,12,1,-22.553,4,5,5,2,424,100,1,3,0,5,138,84.8,180
15000,18,12,1,-22.553,4,5,5,2,424,100,2,2,0,10,139,42.4,180
15000,18,12,1,-22.553,4,5,5,2,424,100,2,1,0,10,140,42.4,180
15000,18,12,1,-22.553,4,5,5,2,424,100,2,0,0,10,141,42.4,180
15000,18,12,1,-22.553,4,5,5,2,424,100,2,-1,0,10,142,42.4,180
15000,18,12,1,-22.553,4,5,5,2,424,100,2,-2,0,10,143,42.4,180
15000,18,12,1,-22.553,4,5,5,2,424,100,4,-3,0,20,144,21.2,180
15000,18,12,1,-22.553,4,5,5,2,424,100,4,-4,0,20,145,21.2,180
15000,18,12,1,-22.553,4,5,5,2,424,100,8,-5,0,40,146,10.6,180
15000,18,12,1,-22.553,4,5,5,2,424,100,4,-6,0,20,147,21.2,180
15000,18,12,1,-22.553,4,5,5,2,424,100,16,-7,0,80,148,5.3,180
15000,18,12,1,-22.553,4,5,5,2,424,100,32,-8,0,160,149,2.65,180
15000,18,12,1,-22.553,4,5,5,2,424,100,32,-9,0,160,150,2.65,180
15000,18,12,1,-22.553,4,5,5,2,424,100,32,-10,0,160,151,2.65,180
15000,18,12,1,-22.553,4,5,5,2,424,100,64,-11,0,320,152,1.325,180
15000,18,12,1,-22.553,4,5,5,2,424,100,64,-12,0,320,153,1.325,180
15000,18,12,1,-22.553,4,5,5,2,424,100,128,-13,0,640,154,0.6625,180
15000,18,12,1,-22.553,4,5,5,2,424,100,128,-14,0,640,155,0.6625,180
15000,18,12,1,-22.553,4,5,5,2,424,100,128,-15,0,640,156,0.6625,180
15000,18,12,1,-22.553,4,5,5,2,424,100,64,-16,0,320,157,1.325,180
15000,18,12,1,-22.553,4,5,5,2,424,100,128,-17,0,640,158,0.6625,180
15000,18,12,1,-22.553,4,5,5,2,424,100,128,-18,0,640,159,0.6625,180
15000,18,12,1,-22.553,4,5,5,2,424,100,128,-19,0,640,160,0.6625,180
15000,18,12,1,-22.553,4,5,5,2,424,100,128,-20,0,640,161,0.6625,180
15000,18,12,1,-22.553,4,5,5,2,424,100,128,-21,0,640,162,0.6625,180
15000,18,12,1,-22.553,4,5,5,2,424,100,128,-22,0,640,163,0.6625,180
15000,18,12,1,-22.553,4,5,5,2,424,100,128,-23,0,640,164,0.6625,180
15000,18,12,1,-22.553,4,5,5,2,424,100,128,-24,0,640,165,0.6625,180
15000,18,12,1,-22.553,4,5,6,2,504,100,1,6,0,5,135,100.8,180
15000,18,12,1,-22.553,4,5,6,2,504,100,1,5,0,5,136,100.8,180
15000,18,12,1,-22.553,4,5,6,2,504,100,1,4,0,5,137,100.8,180
15000,18,12,1,-22.553,4,5,6,2,504,100,1,3,0,5,138,100.8,180
15000,18,12,1,-22.553,4,5,6,2,504,100,2,2,0,10,139,50.4,180
15000,18,12,1,-22.553,4,5,6,2,504,100,2,1,0,10,140,50.4,180
15000,18,12,1,-22.553,4,5,6,2,504,100,2,0,0,10,141,50.4,180
15000,18,12,1,-22.553,4,5,6,2,504,100,2,-1,0,10,142,50.4,180
15000,18,12,1,-22.553,4,5,6,2,504,100,4,-2,0,20,143,25.2,180
15000,18,12,1,-22.553,4,5,6,2,504,100,4,-3,0,20,144,25.2,180
15000,18,12,1,-22.553,4,5,6,2,504,100,4,-4,0,20,145,25.2,180
15000,18,12,1,-22.553,4,5,6,2,504,100,4,-5,0,20,146,25.2,180
15000,18,12,1,-22.553,4,5,6,2,504,100,4,-6,0,20,147,25.2,180
15000,18,12,1,-22.553,4,5,6,2,504,100,16,-7,0,80,148,6.3,180
15000,18,12,1,-22.553,4,5,6,2,504,100,16,-8,0,80,149,6.3,180
15000,18,12,1,-22.553,4,5,6,2,504,100,32,-9,0,160,150,3.15,180
15000,18,12,1,-22.553,4,5,6,2,504,100,64,-10,0,320,151,1.575,180
15000,18,12,1,-22.553,4,5,6,2,504,100,64,-11,0,320,152,1.575,180
15000,18,12,1,-22.553,4,5,6,2,504,100,64,-12,0,320,153,1.575,180
15000,18,12,1,-22.553,4,5,6,2,504,100,64,-13,0,320,154,1.575,180
15000,18,12,1,-22.553,4,5,6,2,504,100,64,-14,0,320,155,1.575,180
15000,18,12,1,-22.553,4,5,6,2,504,100,128,-15,0,640,156,0.7875,180
15000,18,12,1,-22.553,4,5,6,2,504,100,128,-16,0,640,157,0.7875,180
15000,18,12,1,-22.553,4,5,6,2,504,100,128,-17,0,640,158,0.7875,180
15000,18,12,1,-22.553,4,5,6,2,504,100,128,-18,0,640,159,0.7875,180
15000,18,12,1,-22.553,4,5,6,2,504,100,128,-19,0,640,160,0.7875,180
15000,18,12,1,-22.553,4,5,7,2,584,100,1,6,0,5,135,116.8,180
15000,18,12,1,-22.553,4,5,7,2,584,100,1,5,0,5,136,116.8,180
15000,18,12,1,-22.553,4,5,7,2,584,100,1,4,0,5,137,116.8,180
15000,18,12,1,-22.553,4,5,7,2,584,100,2,3,0,10,138,58.4,180
15000,18,12,1,-22.553,4,5,7,2,584,100,2,2,0,10,139,58.4,180
15000,18,12,1,-22.553,4,5,7,2,584,100,2,1,0,10,140,58.4,180
15000,18,12,1,-22.553,4,5,7,2,584,100,2,0,0,10,141,58.4,180
15000,18,12,1,-22.553,4,5,7,2,584,100,4,-1,0,20,142,29.2,180
15000,18,12,1,-22.553,4,5,7,2,584,100,4,-2,0,20,143,29.2,180
15000,18,12,1,-22.553,4,5,7,2,584,100,4,-3,0,20,144,29.2,180
15000,18,12,1,-22.553,4,5,7,2,584,100,4,-4,0,20,145,29.2,180
15000,18,12,1,-22.553,4,5,7,2,584,100,4,-5,0,20,146,29.2,180
15000,18,12,1,-22.553,4,5,7,2,584,100,16,-6,0,80,147,7.3,180
15000,18,12,1,-22.553,4,5,7,2,584,100,16,-7,0,80,148,7.3,180
15000,18,12,1,-22.553,4,5,7,2,584,100,16,-8,0,80,149,7.3,180
15000,18,12,1,-22.553,4,5,7,2,584,100,32,-9,0,160,150,3.65,180
15000,18,12,1,-22.553,4,5,7,2,584,100,64,-10,0,320,151,1.825,180
15000,18,12,1,-22.553,4,5,7,2,584,100,128,-11,0,640,152,0.9125,180
15000,18,12,1,-22.553,4,5,7,2,584,100,32,-12,0,160,153,3.65,180
15000,18,12,1,-22.553,4,5,7,2,584,100,128,-13,0,640,154,0.9125,180
15000,18,12,1,-22.553,4,5,7,2,584,100,128,-14,0,640,155,0.9125,180
15000,18,12,1,-22.553,4,5,7,2,584,100,64,-15,0,320,156,1.825,180
15000,18,12,1,-22.553,4,5,8,2,680,100,1,6,0,5,135,136,180
15000,18,12,1,-22.553,4,5,8,2,680,100,1,5,0,5,136,136,180
15000,18,12,1,-22.553,4,5,8,2,680,100,2,4,0,10,137,68,180
15000,18,12,1,-22.553,4,5,8,2,680,100,2,3,0,10,138,68,180
15000,18,12,1,-22.553,4,5,8,2,680,100,2,2,0,10,139,68,180
15000,18,12,1,-22.553,4,5,8,2,680,100,2,1,0,10,140,68,180
15000,18,12,1,-22.553,4,5,8,2,680,100,2,0,0,10,141,68,180
15000,18,12,1,-22.553,4,5,8,2,680,100,4,-1,0,20,142,34,180
15000,18,12,1,-22.553,4,5,8,2,680,100,4,-2,0,20,143,34,180
15000,18,12,1,-22.553,4,5,8,2,680,100,4,-3,0,20,144,34,180
15000,18,12,1,-22.553,4,5,8,2,680,100,4,-4,0,20,145,34,180
15000,18,12,1,-22.553,4,5,8,2,680,100,4,-5,0,20,146,34,180
15000,18,12,1,-22.553,4,5,8,2,680,100,32,-6,0,160,147,4.25,180
15000,18,12,1,-22.553,4,5,8,2,680,100,16,-7,0,80,148,8.5,180
15000,18,12,1,-22.553,4,5,8,2,680,100,32,-8,0,160,149,4.25,180
15000,18,12,1,-22.553,4,5,8,2,680,100,64,-9,0,320,150,2.125,180
15000,18,12,1,-22.553,4,5,8,2,680,100,64,-10,0,320,151,2.125,180
15000,18,12,1,-22.553,4,5,8,2,680,100,128,-11,0,640,152,1.0625,180
15000,18,12,1,-22.553,4,5,8,2,680,100,128,-12,0,640,153,1.0625,180
15000,18,12,1,-22.553,4,5,8,2,680,100,128,-13,0,640,154,1.0625,180
15000,18,12,1,-22.553,4,5,8,2,680,100,128,-15,0,640,156,1.0625,180
15000,18,12,1,-22.553,4,5,8,2,680,100,128,-16,0,640,157,1.0625,180
15000,18,12,1,-22.553,4,5,9,2,776,100,1,8,0,5,133,155.2,180
15000,18,12,1,-22.553,4,5,9,2,776,100,1,7,0,5,134,155.2,180
15000,18,12,1,-22.553,4,5,9,2,776,100,1,6,0,5,135,155.2,180
15000,18,12,1,-22.553,4,5,9,2,776,100,2,5,0,10,136,77.6,180
15000,18,12,1,-22.553,4,5,9,2,776,100,2,4,0,10,137,77.6,180
15000,18,12,1,-22.553,4,5,9,2,776,100,2,3,0,10,138,77.6,180
15000,18,12,1,-22.553,4,5,9,2,776,100,2,2,0,10,139,77.6,180
15000,18,12,1,-22.553,4,5,9,2,776,100,2,1,0,10,140,77.6,180
15000,18,12,1,-22.553,4,5,9,2,776,100,4,0,0,20,141,38.8,180
15000,18,12,1,-22.553,4,5,9,2,776,100,4,-1,0,20,142,38.8,180
15000,18,12,1,-22.553,4,5,9,2,776,100,4,-2,0,20,143,38.8,180
15000,18,12,1,-22.553,4,5,9,2,776,100,4,-3,0,20,144,38.8,180
15000,18,12,1,-22.553,4,5,9,2,776,100,4,-4,0,20,145,38.8,180
15000,18,12,1,-22.553,4,5,9,2,776,100,16,-5,0,80,146,9.7,180
15000,18,12,1,-22.553,4,5,9,2,776,100,16,-6,0,80,147,9.7,180
15000,18,12,1,-22.553,4,5,9,2,776,100,32,-7,0,160,148,4.85,180
15000,18,12,1,-22.553,4,5,9,2,776,100,32,-8,0,160,149,4.85,180
15000,18,12,1,-22.553,4,5,9,2,776,100,64,-9,0,320,150,2.425,180
15000,18,12,1,-22.553,4,5,9,2,776,100,64,-10,0,320,151,2.425,180
15000,18,12,1,-22.553,4,5,9,2,776,100,128,-11,0,640,152,1.2125,180
15000,18,12,1,-22.553,4,5,9,2,776,100,128,-12,0,640,153,1.2125,180
15000,18,12,1,-22.553,4,5,9,2,776,100,128,-13,0,640,154,1.2125,180
15000,18,12,1,-22.553,4,5,9,2,776,100,128,-14,0,640,155,1.2125,180
15000,18,12,1,-22.553,4,5,9,2,776,100,128,-15,0,640,156,1.2125,180
15000,18,12,1,-22.553,4,5,10,2,872,100,1,10,0,5,131,174.4,180
15000,18,12,1,-22.553,4,5,10,2,872,100,1,9,0,5,132,174.4,180
15000,18,12,1,-22.553,4,5,10,2,872,100,1,8,0,5,133,174.4,180
15000,18,12,1,-22.553,4,5,10,2,872,100,1,7,0,5,134,174.4,180
15000,18,12,1,-22.553,4,5,10,2,872,100,2,6,0,10,135,87.2,180
15000,18,12,1,-22.553,4,5,10,2,872,100,2,5,0,10,136,87.2,180
15000,18,12,1,-22.553,4,5,10,2,872,100,2,4,0,10,137,87.2,180
15000,18,12,1,-22.553,4,5,10,2,872,100,2,3,0,10,138,87.2,180
15000,18,12,1,-22.553,4,5,10,2,872,100,2,2,0,10,139,87.2,180
15000,18,12,1,-22.553,4,5,10,2,872,100,2,1,0,10,140,87.2,180
15000,18,12,1,-22.553,4,5,10,2,872,100,4,0,0,20,141,43.6,180
15000,18,12,1,-22.553,4,5,10,2,872,100,4,-1,0,20,142,43.6,180
15000,18,12,1,-22.553,4,5,10,2,872,100,4,-2,0,20,143,43.6,180
15000,18,12,1,-22.553,4,5,10,2,872,100,4,-3,0,20,144,43.6,180
15000,18,12,1,-22.553,4,5,10,2,872,100,16,-4,0,80,145,10.9,180
15000,18,12,1,-22.553,4,5,10,2,872,100,16,-5,0,80,146,10.9,180
15000,18,12,1,-22.553,4,5,10,2,872,100,32,-6,0,160,147,5.45,180
15000,18,12,1,-22.553,4,5,10,2,872,100,32,-7,0,160,148,5.45,180
